,title,author,publisher,res_page,PNLedition,age_recom,theme,1st_author,other_authors
818,Coisas do arco-da-velha : com o senor Arco-íris,Hans Christian Andersen ; adapt. Arnica Esterl ; il.  Anastassija Archipowa ; trad. Paula de Carvalho,"Rio de Mouro : Everest, imp. 2008",42,Antes 2017,9 - 11 anos,Literatura,Hans Christian Andersen , adapt. Arnica Esterl ; il.  Anastassija Archipowa ; trad. Paula de Carvalho
819,As poções secretas da professora Parassalsa,texto de Hugo Santos ; il. de Raquel Pinheiro,"Lisboa : Nova Vega, 2008",42,Antes 2017,9 - 11 anos,Literatura,texto de Hugo Santos , il. de Raquel Pinheiro
820,A Rainha das Neves,Luísa Ducla Soares ; il. Paula Oliveira,"Porto : Asa, 2008",42,Antes 2017,9 - 11 anos,Literatura,Luísa Ducla Soares , il. Paula Oliveira
821,"Eu, a casa, os bichos e outras coisas",António Torrado ; il. Cristina Malaquias,"Porto : Asa, 2008",42,Antes 2017,9 - 11 anos,Literatura,António Torrado , il. Cristina Malaquias
822,A vassoura mágica,Tina Nolan ; il. Sharon Rentta ; trad. Marina Lopes Cunha,"Lisboa : Gradiva, 2008",42,Antes 2017,9 - 11 anos,Literatura,Tina Nolan , il. Sharon Rentta ; trad. Marina Lopes Cunha
823,Dezembro à porta,escreveu Amadeu Baptista ; il. Estela Baptista Costa,"Vila Nova de Gaia : Trinta por um linha, 2008",42,Antes 2017,9 - 11 anos,Literatura,escreveu Amadeu Baptista , il. Estela Baptista Costa
824,Bella : a coelhinha fugitiva,Patrícia Reis ; il. Pedro Alves,"Matosinhos : Quidnovi, 2008",42,Antes 2017,9 - 11 anos,Literatura,Patrícia Reis , il. Pedro Alves
825,Os cavalos a correr,Luísa Dacosta ; il. Cristina Valadas,"Porto : Asa, 2008",42,Antes 2017,9 - 11 anos,Literatura,Luísa Dacosta , il. Cristina Valadas
826,Mistério no museu de arte antiga,Tina Nolan ; il. Sharon Rentta ; trad. Marina Lopes Cunha,"Lisboa : Gradiva, 2008",42,Antes 2017,9 - 11 anos,Literatura,Tina Nolan , il. Sharon Rentta ; trad. Marina Lopes Cunha
827," O perfume do sonho, na tarde ",Pedro Strecht ; il. Carla Pott,"Barcarena : Presença, 2008",42,Antes 2017,9 - 11 anos,Literatura,Pedro Strecht , il. Carla Pott
828,Rusty : a raposinha ferida,Odile Weulersse ; il. Rébecca Dautremer,ISBN: 978-972-659-376-8,42,Antes 2017,9 - 11 anos,Literatura,Odile Weulersse , il. Rébecca Dautremer
829,A arca de Noé,Ilse Losa ; il. João Machado,"Porto : Asa, 2008",42,Antes 2017,9 - 11 anos,Literatura,Ilse Losa , il. João Machado
830,Nasredin & o seu burro,Francisco Duarte Mangas ; il. de Alain Corbel,"Alfragide : Caminho, imp. 2008",42,Antes 2017,9 - 11 anos,Literatura,Francisco Duarte Mangas , il. de Alain Corbel
831,Um fidalgo de pernas curtas,Miguel Horta,"Coimbra : Pé de Página, 2008",42,Antes 2017,9 - 11 anos,Literatura,Miguel Horta,
832,O ladrão de palavras,Ilse Losa ; il. Júlio Resende,"Porto : Afrontamento, 2008",42,Antes 2017,9 - 11 anos,Literatura,Ilse Losa , il. Júlio Resende
833,Dacoli e dacolá,Álvaro Magalhães ; il. António Modesto,"Porto : Asa, 2008",42,Antes 2017,9 - 11 anos,Literatura,Álvaro Magalhães , il. António Modesto
834,A adivinha : peça em quatro quadros,de Oscar Wilde ; il. de Luís Henriques ; trad. Isabel Ramalhete,ISBN: 978-972-0-71660-6,42,Antes 2017,9 - 11 anos,Literatura,de Oscar Wilde , il. de Luís Henriques ; trad. Isabel Ramalhete
835,Três histórias de amor,Paula Alexandra Carreira ; il. Marta Batista,"Porto : Papiro, 2008",42,Antes 2017,9 - 11 anos,Literatura,Paula Alexandra Carreira , il. Marta Batista
836,O menino-Estrela,"Mariana Bradford, Mariana Magalhães e Joana Medeiros ; il. A. Magalhães","Lisboa : Caminho, imp. 2008",42,Antes 2017,9 - 11 anos,Literatura,"Mariana Bradford, Mariana Magalhães e Joana Medeiros ", il. A. Magalhães
837,Marta cabeça de vento,Maria Teresa Maia Gonzalez,"Lisboa : Verbo, 2008",42,Antes 2017,9 - 11 anos,Literatura,Maria Teresa Maia Gonzalez,
838,A lenda das Sete Cidades,Enid Blyton ; il. de Stuart Tresilian ; trad. J. Lencastre Cabral,ISBN: 978-989-641-009-4,43,Antes 2017,9 - 11 anos,Literatura,Enid Blyton , il. de Stuart Tresilian ; trad. J. Lencastre Cabral
839,Sempre do teu lado,Care Santos ; il. Germán Tejerina e Daniel Muñoz,"Lisboa : Dom Quixote, 2008",43,Antes 2017,9 - 11 anos,Literatura,Care Santos , il. Germán Tejerina e Daniel Muñoz
840,A aventura no castelo,Júlio Isidro ; il. Inês do Carmo,"Alfragide : Asa, 2008",43,Antes 2017,9 - 11 anos,Literatura,Júlio Isidro , il. Inês do Carmo
841,Heuria provoca tempestades,Michael Cox ; il. de Clive Goddard ; trad. Rosário Morais da Silva,ISBN: 978-972-1-05892-7,43,Antes 2017,9 - 11 anos,Literatura,Michael Cox , il. de Clive Goddard ; trad. Rosário Morais da Silva
842,O Palácio da Animação,texto Álvaro Magalhães ; il. Cristina Valadas,"Alfragide : Texto, 2008",43,Antes 2017,9 - 11 anos,Literatura,texto Álvaro Magalhães , il. Cristina Valadas
843,Piratas das Caraíbas,José Jorge Letria ; il. Alain Corbel,"Lisboa : Texto, 2008",43,Antes 2017,9 - 11 anos,Literatura,José Jorge Letria , il. Alain Corbel
844,Um problema muito enorme : novíssimos contos da mata dos medos,António Mota ; il. Eunice Rosado,"Vila Nova de Gaia : Gailivro, 2008",43,Antes 2017,9 - 11 anos,Literatura,António Mota , il. Eunice Rosado
845,O livro que falava com o vento e outros contos,Alexandre Parafita ; il. Alberto Faria,"Alfragide : Texto, 2008",43,Antes 2017,9 - 11 anos,Literatura,Alexandre Parafita , il. Alberto Faria
846,A aldeia das flores,António Mota ; il. por Carla Pott ; coord. Maria da Luz Santos,"Vila Nova de Gaia : Gailivro, 2008",43,Antes 2017,9 - 11 anos,Literatura,António Mota , il. por Carla Pott ; coord. Maria da Luz Santos
847,"Lobos, raposas. leões e outros figurões",José Jorge Letria ; il. de José Emídio,"Porto : Campo das Letras, 2008",43,Antes 2017,9 - 11 anos,Literatura,José Jorge Letria , il. de José Emídio
848,Jaleco,"Lorenzo Silva, Jordi Sàbat ; trad. Inês Pedrosa","Lisboa : Dom Quixote, 2007",43,Antes 2017,9 - 11 anos,Literatura,"Lorenzo Silva, Jordi Sàbat ", trad. Inês Pedrosa
849,O menino que se apaixonou por uma guitarra : Carlos Paredes,de Rosa Lobato Faria ; il. Rita Antunes,"Cruz Quebrada : Oficina do Livro, 2007",43,Antes 2017,9 - 11 anos,Literatura,de Rosa Lobato Faria , il. Rita Antunes
850,Laura e o coração das coisas,Odile Weulersse ; il. Rébecca Dautremer ; trad. Lucília Carvalho,ISBN: 978-972-659-340-9,43,Antes 2017,9 - 11 anos,Literatura,Odile Weulersse , il. Rébecca Dautremer ; trad. Lucília Carvalho
851,A voz do coração : contos de Natal,Margarida Fonseca Santos ; il. de Inês do Carmo,"Lisboa : Presença, 2007",43,Antes 2017,9 - 11 anos,Literatura,Margarida Fonseca Santos , il. de Inês do Carmo
852,Nasredin,texto Bernardo Pinto de Almeida ; des. Pedro Proença,"Lisboa : Assírio & Alvim, 2007",43,Antes 2017,9 - 11 anos,Literatura,texto Bernardo Pinto de Almeida , des. Pedro Proença
853,Rafaela,Lídia Jorge ; il. Inês de Oliveira,"Lisboa : Dom Quixote, 2007",43,Antes 2017,9 - 11 anos,Literatura,Lídia Jorge , il. Inês de Oliveira
854,Aventuras do pato Raimundo,Maria José Meireles ; il. Elsa Navarro,"Porto : Campo das Letras, 2007",43,Antes 2017,9 - 11 anos,Literatura,Maria José Meireles , il. Elsa Navarro
855,O grande voo do pardal,Jerome K. Jerome ; trad. Luísa Feijó,ISBN: 978-972-795-194-9,43,Antes 2017,9 - 11 anos,Literatura,Jerome K. Jerome , trad. Luísa Feijó
856,"Gonçalo Mendes da Maia, o Lidador : destemido cavaleiro de D. Afonso Henriques","Helena Oliveira, Inês Moura Paes","S. João do Estoril : Lucerna, 2007",43,Antes 2017,9 - 11 anos,Literatura,"Helena Oliveira, Inês Moura Paes",
857,Três homens num barco... : já para não falar do cão,textos de José Viale Moutinho ; il. Fedra Santos,"Porto : Afrontamento, 2007",43,Antes 2017,9 - 11 anos,Literatura,textos de José Viale Moutinho , il. Fedra Santos
858,O verdadeiro Pai Natal,Maria José Meireles ; il. Evelina Oliveira,"Porto : Campo das Letras, 2007",44,Antes 2017,9 - 11 anos,Literatura,Maria José Meireles , il. Evelina Oliveira
859,O livrinho dos contos do Alto Douro,"António Torrado ; il. Susana Oliveira, Alberto Vieira","Porto : Civilização, 2007",44,Antes 2017,9 - 11 anos,Literatura,António Torrado ," il. Susana Oliveira, Alberto Vieira"
860,A ninfa do Atlântico : história da cidade de Lisboa,Maria Aurora Carvalho Homem ; il. Sónia Cântara,"Vila Nova de Gaia : 7 Dias 6 Noites, 2007",44,Antes 2017,9 - 11 anos,Literatura,Maria Aurora Carvalho Homem , il. Sónia Cântara
861,André topa-tudo no país dos castanhos,Care Santos ; il. Germán Tejerina e Daniel Muñoz ; trad. Rita Simões,"Lisboa : Dom Quixote, 2007",44,Antes 2017,9 - 11 anos,Literatura,Care Santos , il. Germán Tejerina e Daniel Muñoz ; trad. Rita Simões
862,"Zina, a baleia azul",Alexandre Parafita ; il. Elsa Navarro,"Porto : Ambar, 2007",44,Antes 2017,9 - 11 anos,Literatura,Alexandre Parafita , il. Elsa Navarro
863,Maddox descobre o caminho,texto e il. Margarida Botelho,"[S.l.] : M. Botelho, 2007",44,Antes 2017,9 - 11 anos,Literatura,texto e il. Margarida Botelho,
864,O rei na barriga e outras histórias da tradição oral,António Torrado ; il. Júlio Vanzeler,"Porto : Asa, 2007",44,Antes 2017,9 - 11 anos,Literatura,António Torrado , il. Júlio Vanzeler
865,A colecção,"Helena Oliveira, Inês Moura Paes","S. João do Estoril : Lucerna, 2007",44,Antes 2017,9 - 11 anos,Literatura,"Helena Oliveira, Inês Moura Paes",
866,Os meus amigos,Luísa Ducla Soares ; il. por Ricardo Rodrigues,ISBN: 978-972-26-2645-3,44,Antes 2017,9 - 11 anos,Literatura,Luísa Ducla Soares , il. por Ricardo Rodrigues
867,O verdadeiro Pai Natal,Vergílio Alberto Vieira ; il. Rita Oliveira Dias,ISBN: 978-972-21-1884-2,44,Antes 2017,9 - 11 anos,Literatura,Vergílio Alberto Vieira , il. Rita Oliveira Dias
868,Desejos de Natal,Vergílio Alberto Vieira ; il. Cristina Robalo,"Lisboa : Caminho, imp. 2007",44,Antes 2017,9 - 11 anos,Literatura,Vergílio Alberto Vieira , il. Cristina Robalo
869,Para não quebrar o encanto : os direitos da criança,texto Alexandre Honrado ; il. José Miguel Ribeiro,"Lisboa : Dom Quixote, 2007",44,Antes 2017,9 - 11 anos,Literatura,texto Alexandre Honrado , il. José Miguel Ribeiro
870,O saco de mentiras,Hans C. Andersen ; trad. Ribeiro da Fonseca ; rev. Eda Lyra,"Lisboa : Dom Quixote, 2007",44,Antes 2017,9 - 11 anos,Literatura,Hans C. Andersen , trad. Ribeiro da Fonseca ; rev. Eda Lyra
871,O rapaz que aprendeu a voar,Alice Vieira,"Lisboa : Caminho, imp. 2007",44,Antes 2017,9 - 11 anos,Literatura,Alice Vieira,
872,Contos de fadas,Jacob e Wilhelm Grimm ; trad. de Graça Vilhena e Ana de Castro Osório ; il. da capa de Anisabel Sá Fernandes,ISBN: 978-972-708-976-5,44,Antes 2017,9 - 11 anos,Literatura,Jacob e Wilhelm Grimm , trad. de Graça Vilhena e Ana de Castro Osório ; il. da capa de Anisabel Sá Fernandes
873,Graças e desgraças da corte de el-rei Tadinho : monarca iluminado do Reino das Cem Janelas,Papiniano Carlos ; il. Elsa Navarro,"Porto : Campo das Letras, 2007",44,Antes 2017,9 - 11 anos,Literatura,Papiniano Carlos , il. Elsa Navarro
874,Contos de Grimm,Marília Miranda Lopes ; il. por Manuela Bacelar,ISBN: 978-972-36-0918-9,44,Antes 2017,9 - 11 anos,Literatura,Marília Miranda Lopes , il. por Manuela Bacelar
875,Luisinho e as andorinhas : este menino que se chamou Beethoven,Luísa Ducla Soares ; il. Fátima Afonso,"Porto : Civilização, 2007",44,Antes 2017,9 - 11 anos,Literatura,Luísa Ducla Soares , il. Fátima Afonso
876,Duendouro : era uma vez um rio...,"Ana Maria Magalhães, Isabel Alçada ; il. Carlos Marques",ISBN: 978-989-95080-4-0,44,Antes 2017,9 - 11 anos,Literatura,"Ana Maria Magalhães, Isabel Alçada ", il. Carlos Marques
877,Seis histórias às avessas,José Fanha ; il. João Fanha,"Lisboa : Texto, 2007",44,Antes 2017,9 - 11 anos,Literatura,José Fanha , il. João Fanha
878,A batalha de Aljubarrota : história e lendas,"Margarida Fonseca Santos, Maria Teresa Maia Gonzalez ; il. e capa Inês do Carmo","Lisboa : Presença, 2007",45,Antes 2017,9 - 11 anos,Literatura,"Margarida Fonseca Santos, Maria Teresa Maia Gonzalez ", il. e capa Inês do Carmo
879,Alex ponto com : Joe Silicone vai à escola,"selec. adapt. e trad. Wang Suoying, Ana Cristina Alves ; il. Alain Corbel","[Lisboa] : Caminho, imp. 2007",45,Antes 2017,9 - 11 anos,Literatura,"selec. adapt. e trad. Wang Suoying, Ana Cristina Alves ", il. Alain Corbel
880,O prémio Asa de Prata,Maria do Rosário Pedreira ; il. de Luís Anglin,Lisboa : Verbo imp. 2007,45,Antes 2017,9 - 11 anos,Literatura,Maria do Rosário Pedreira , il. de Luís Anglin
881,Contos da terra do dragão : contos tradicionais e populares da China,"sel., introd. e notas José António Gomes ; il. Danuta Wojciechowska","Lisboa : Caminho, imp. 2007",45,Antes 2017,9 - 11 anos,Literatura,"sel., introd. e notas José António Gomes ", il. Danuta Wojciechowska
882,Detective maravilhas soma dois mais dois,Bill Watterson ; trad. Ana Falcão Bastos,"Lisboa : Gradiva, 2007",45,Antes 2017,9 - 11 anos,Literatura,Bill Watterson , trad. Ana Falcão Bastos
883,Fiz das pernas coração : contos tradicionais portugueses,Teresa Guedes ; il. Rachel Caiano,"Lisboa : Caminho, 2007",45,Antes 2017,9 - 11 anos,Literatura,Teresa Guedes , il. Rachel Caiano
884,Há monstros debaixo da cama?,Juan Ramón Jiménez ; trad. Luís Lima Barreto,ISBN: 978-972-795-215-1,45,Antes 2017,9 - 11 anos,Literatura,Juan Ramón Jiménez , trad. Luís Lima Barreto
885,Real... mente,Maria do Rosário Pedreira ; il. Luis Anglin,"Lisboa : Verbo, 2007",45,Antes 2017,9 - 11 anos,Literatura,Maria do Rosário Pedreira , il. Luis Anglin
886,Platero e eu,Ana Maria Machado ; il. Ivone Ralha,"Rio de Mouro : Everest, imp. 2007",45,Antes 2017,9 - 11 anos,Literatura,Ana Maria Machado , il. Ivone Ralha
887,Detective Maravilhas rumo à vitória,Rita Taborda Duarte ; il. Luís Henriques,"Lisboa : Caminho, imp. 2007",45,Antes 2017,9 - 11 anos,Literatura,Rita Taborda Duarte , il. Luís Henriques
888,O pavão do abre-e-fecha,Armindo Reis,"Lisboa : Plátano, 2007",45,Antes 2017,9 - 11 anos,Literatura,Armindo Reis,
889,A verdadeira história da Alice,"Clem Martini ; trad. Mário Dias Correia, Alexandra Lima","Matosinhos : QuidNovi, 2007-",45,Antes 2017,9 - 11 anos,Literatura,Clem Martini ," trad. Mário Dias Correia, Alexandra Lima"
890,Surpresas e encantos de Natal : contos,Selma Lagerlöf ; trad. e notas de Maria de Castro Henriques Osswald,ISBN: 978-972-708-960-4,45,Antes 2017,9 - 11 anos,Literatura,Selma Lagerlöf , trad. e notas de Maria de Castro Henriques Osswald
891,Pena e osso : as crónicas do corvo,Daniel Pennac ; il. de Jacques Ferrandez ; trad. Maria Filomena Duarte,"Lisboa : Terramar, 2007",45,Antes 2017,9 - 11 anos,Literatura,Daniel Pennac , il. de Jacques Ferrandez ; trad. Maria Filomena Duarte
892,A maravilhosa viagem de Nils Holgersson através da Suécia,Texto de Álvaro de Magalhães ; desenhos de Cristina Valadas,"Cacém : Texto, 2007",45,Antes 2017,9 - 11 anos,Literatura,Texto de Álvaro de Magalhães , desenhos de Cristina Valadas
893,O olho do lobo,texto José Jorge Letria ; il. Daniel Silva,"Lisboa : Texto, 2007",45,Antes 2017,9 - 11 anos,Literatura,texto José Jorge Letria , il. Daniel Silva
894,A criatura medonha : novos contos da mata dos medos,"Esopo, La Fontaine, e outros ; adapt. de Alsácia Fontes Machado ; il. de Carlos Gomes",Lisboa : Vega cop. 2007,45,Antes 2017,9 - 11 anos,Literatura,"Esopo, La Fontaine, e outros ", adapt. de Alsácia Fontes Machado ; il. de Carlos Gomes
895,O livro que só queria ser lido,texto Luísa Ducla Soares ; il. Pedro Leitão,"[Lisboa] : Livros Horizonte, 2007",45,Antes 2017,9 - 11 anos,Literatura,texto Luísa Ducla Soares , il. Pedro Leitão
896,Fábulas de animais e outras,Maria Teresa Sena de Vasconcelos ; il. Lígia Magro,ISBN: 978-972-0-71900-3,45,Antes 2017,9 - 11 anos,Literatura,Maria Teresa Sena de Vasconcelos , il. Lígia Magro
897,Doutor Lauro e o dinossauro,Jostein Gaarder ; trad. Maria Luísa Ringstad,"Lisboa : Presença, 2007",45,Antes 2017,9 - 11 anos,Literatura,Jostein Gaarder , trad. Maria Luísa Ringstad
898,História da menina Tuxa e da bruxa Trapalhona,Violeta Figueiredo ; il. Teresa Caria,ISBN: 978-972-21-1157-7,46,Antes 2017,9 - 11 anos,Literatura,Violeta Figueiredo , il. Teresa Caria
899,O palácio do Príncipe Sapo,versos miudinhos de António Torrado ; com imagens de Ana Vidigal,"Lisboa : Assírio & Alvim, 2007",46,Antes 2017,9 - 11 anos,Literatura,versos miudinhos de António Torrado , com imagens de Ana Vidigal
900,O gato do pêlo em pé,"Fátima Éffe, Zé-Luís ; il. Marc","Coimbra : Pé de Página, 2007",46,Antes 2017,9 - 11 anos,Literatura,"Fátima Éffe, Zé-Luís ", il. Marc
901,Como quem diz,trad. Peter Taylor,ISBN: 978-972-24-1503-3,46,Antes 2017,9 - 11 anos,Literatura,trad. Peter Taylor,
902,Os livros que gostam de contar histórias,texto de Hélène Suzzoni ; il. Émile Bravo ; adapt. para a língua port. Rosa Maria Domingues,ISBN: 978-972-0-72008-5,46,Antes 2017,9 - 11 anos,Literatura,texto de Hélène Suzzoni , il. Émile Bravo ; adapt. para a língua port. Rosa Maria Domingues
903,Piratologia : diário de viagem do Capitão William Lubber,Luísa Ducla Soares ; il. por Maria João Lopes,ISBN: 978-972-26-2484-8,46,Antes 2017,9 - 11 anos,Literatura,Luísa Ducla Soares , il. por Maria João Lopes
904,A vergonha de Takao,texto João Pedro Mésseder ; il. Evelina Oliveira,"Porto : Campo das Letras, 2007",46,Antes 2017,9 - 11 anos,Literatura,texto João Pedro Mésseder , il. Evelina Oliveira
905,O fantasma,Teresa Guedes ; il. Rita Oliveira Dias,ISBN: 978-972-21-1893-4,46,Antes 2017,9 - 11 anos,Literatura,Teresa Guedes , il. Rita Oliveira Dias
906,Não posso comer sem limão : contos tradicionais portugueses,Enid Blyton ; il. Mireia Coll ; trad. Rita Veiga,"Lisboa : Dom Quixote, 2007",46,Antes 2017,9 - 11 anos,Literatura,Enid Blyton , il. Mireia Coll ; trad. Rita Veiga
907,Tu escolhes,José Jorge Letria ; il. Afonso Cruz,Alfragide  : Texto 2007,46,Antes 2017,9 - 11 anos,Literatura,José Jorge Letria , il. Afonso Cruz
908,Contos de Natal,Charles Perrault ; posf. Danièlle Birck ; il. Gustave Doré ; trad. M. L. Rodrigues e Magda Bigotte Figueiredo  ,ISBN: 972-782-096-4,46,Antes 2017,9 - 11 anos,Literatura,Charles Perrault , posf. Danièlle Birck ; il. Gustave Doré ; trad. M. L. Rodrigues e Magda Bigotte Figueiredo  
909,O dia em que mataram o rei,Virginia Woolf ; trad. Manuel Alberto ; il. Anisabel Sá Fernandes,ISBN: 978-972-708-988-8,46,Antes 2017,9 - 11 anos,Literatura,Virginia Woolf , trad. Manuel Alberto ; il. Anisabel Sá Fernandes
910,Contos,Alice Vieira ; il. de Bela Silva,ISBN: 972-21-1770-X,46,Antes 2017,9 - 11 anos,Literatura,Alice Vieira , il. de Bela Silva
911,A viúva e o papagaio,textos sel. e contados por Thérèse de Cherisey e Vanessa Henriette ; trad. Alexandra Bravo,"[Porto] : Campo das Letras, 2006",46,Antes 2017,9 - 11 anos,Literatura,textos sel. e contados por Thérèse de Cherisey e Vanessa Henriette , trad. Alexandra Bravo
912,A Machadinha e a menina tonta ; O cordão dourado,Laura Garnham ; il. Patricia MacCarthy,"Lisboa : Minutos de Leitura, cop. 2006",46,Antes 2017,9 - 11 anos,Literatura,Laura Garnham , il. Patricia MacCarthy
913,O meu primeiro Larousse de lendas da mitologia,Knife e Packer ; trad. Gonçalo Terra,"Lisboa : Gradiva Júnior, 2006",46,Antes 2017,9 - 11 anos,Literatura,Knife e Packer , trad. Gonçalo Terra
914,A pequenina Sereia,Rosário Alçada Araújo ; il. Catarina França,"Vila Nova de Gaia : Gailivro, 2006",46,Antes 2017,9 - 11 anos,Literatura,Rosário Alçada Araújo , il. Catarina França
915,Aventura no espaço,Pedro Freire Costa ; il Vasco Avillez,"Lisboa : Bizâncio, 2006",46,Antes 2017,9 - 11 anos,Literatura,Pedro Freire Costa , il Vasco Avillez
916,A história da pequena estrela,"Eugénio Roda, Gémeo Luís",ISBN: 978-972-99243-5-4,46,Antes 2017,9 - 11 anos,Literatura,"Eugénio Roda, Gémeo Luís",
917,O mercador da galáxia,Alexandre Parafita ; il. Bruno Santos,"Lisboa : Texto, 2006",46,Antes 2017,9 - 11 anos,Literatura,Alexandre Parafita , il. Bruno Santos
918,Ssschlep,Margarida Fonseca Santos ; il. Manuela Bacelar,"Lisboa : Presença, 2006",47,Antes 2017,9 - 11 anos,Literatura,Margarida Fonseca Santos , il. Manuela Bacelar
919,Memórias de um cavalinho de pau,António Antunes Carvalho ; il. de Anabela Cotrim,ISBN: 978-972-0-71882-2,47,Antes 2017,9 - 11 anos,Literatura,António Antunes Carvalho , il. de Anabela Cotrim
920,Uma prenda muito especial,Rigoberta Menchú com Dante Liano ; il. Marco Marella ; trad. Carlos Aboim de Brito,"Porto : Campo das Letras, 2006",47,Antes 2017,9 - 11 anos,Literatura,Rigoberta Menchú com Dante Liano , il. Marco Marella ; trad. Carlos Aboim de Brito
921,O monstro,texto José Jorge Letria ; il. Inês de Oliveira,"Porto : Ambar, 2006",47,Antes 2017,9 - 11 anos,Literatura,texto José Jorge Letria , il. Inês de Oliveira
922,O pote de mel : a história do mundo numa fábula maia,Armindo Reis,"Lisboa : Plátano, 2006",47,Antes 2017,9 - 11 anos,Literatura,Armindo Reis,
923,Lendas e contos indianos,Gonçalo M. Tavares ; des. Rachel Caiano,"Lisboa : Caminho, imp. 2006",47,Antes 2017,9 - 11 anos,Literatura,Gonçalo M. Tavares , des. Rachel Caiano
924,Na cadeira mágica da avó : contos,"Begoña Oro ; il. Ricardo Campos ; trad. Cristina Rodriguez, Artur Guerra","Lisboa : Texto, 2006",47,Antes 2017,9 - 11 anos,Literatura,Begoña Oro ," il. Ricardo Campos ; trad. Cristina Rodriguez, Artur Guerra"
925,O senhor Valéry,Manuel Vázquez Montalbán ; trad. Helena Pitta,"Lisboa : Asa, 2006-",47,Antes 2017,9 - 11 anos,Literatura,Manuel Vázquez Montalbán , trad. Helena Pitta
926,O guardião das coisas pequenas,Avelina Vieira ; il. Artur Moreira,ISBN: 989-8056-40-1,47,Antes 2017,9 - 11 anos,Literatura,Avelina Vieira , il. Artur Moreira
927,Milénio,"Jorge Listopad, Manuela Bacelar",ISBN: 972-36-0848-0,47,Antes 2017,9 - 11 anos,Literatura,"Jorge Listopad, Manuela Bacelar",
928,Pedro e Rena,António Torrado ; il. Maria João Lopes,ISBN: 972-26-2426-1,47,Antes 2017,9 - 11 anos,Literatura,António Torrado , il. Maria João Lopes
929,Todos p'rà mesa,texto e des. de Albert Uderzo,"Lisboa : Asa, 2005",47,Antes 2017,9 - 11 anos,Literatura,texto e des. de Albert Uderzo,
930,O macaco de rabo cortado e outras histórias tradicionais portuguesas contadas de novo,Russel Stannard ; trad. Jorge Manuel Costa Almeida e Pinto,ISBN: 972-44-1314-4,47,Antes 2017,9 - 11 anos,Literatura,Russel Stannard , trad. Jorge Manuel Costa Almeida e Pinto
931,O céu cai-lhe em cima da cabeça,Maria Teresa Maia Gonzalez,ISBN: 972-22-2576-6,47,Antes 2017,9 - 11 anos,Literatura,Maria Teresa Maia Gonzalez,
932,O tio Alberto e o mundo dos quanta,Maria Teresa Maia Gonzalez ; il. Inês do Carmo,"Barcarena : Presença, 2006",47,Antes 2017,9 - 11 anos,Literatura,Maria Teresa Maia Gonzalez , il. Inês do Carmo
933,O clube dos actores,texto e il. Katharina Grossmann-Hensel ; trad. Clara Capitão,"Barcarena : Presença, 2006",47,Antes 2017,9 - 11 anos,Literatura,texto e il. Katharina Grossmann-Hensel , trad. Clara Capitão
934,A história dos brincos de penas,"Manuel Jorge Marmelo, Maria Miguel Marmelo ; il. Simona Traina","Porto : Campo das Letras, 2006",47,Antes 2017,9 - 11 anos,Literatura,"Manuel Jorge Marmelo, Maria Miguel Marmelo ", il. Simona Traina
935,Como a Mãe e o Pai se apaixonaram,texto Cidália Fernandes ; il. Fedra Santos,"Maia : Livro Directo, 2006",47,Antes 2017,9 - 11 anos,Literatura,texto Cidália Fernandes , il. Fedra Santos
936,A menina gigante,texto de Luísa Ducla Soares ; il. de Pedro Leitão,"Lisboa : Livros Horizonte, 2006",47,Antes 2017,9 - 11 anos,Literatura,texto de Luísa Ducla Soares , il. de Pedro Leitão
937,Alberto e a árvore de Natal,José Jorge Letria,"Lisboa : Terramar, 2006",47,Antes 2017,9 - 11 anos,Literatura,José Jorge Letria,
938,Arca de Noé,textos Alejandra Ramírez Zarzuela ; il. Sandra Aguilar Latorre ; trad. Virgínia Blanc de Sousa,"Lisboa : Plátano, 2006",48,Antes 2017,9 - 11 anos,Literatura,textos Alejandra Ramírez Zarzuela , il. Sandra Aguilar Latorre ; trad. Virgínia Blanc de Sousa
939,O Natal dos animais,Álvaro Magalhães ; il. de Miriam Faria,"Lisboa : Texto, 2006",48,Antes 2017,9 - 11 anos,Literatura,Álvaro Magalhães , il. de Miriam Faria
940,"Fadas do mundo : fadas das florestas, fadas das águas, fadas das grutas, fadas do universo", M. Conceição Galveia Ferreira ; il. João Tavares ; pref. Marcelo Rebelo de Sousa,ISBN: 972-712-473-9,48,Antes 2017,9 - 11 anos,Literatura, M. Conceição Galveia Ferreira , il. João Tavares ; pref. Marcelo Rebelo de Sousa
941,O senhor do seu nariz e outras histórias,Maria José Meireles ; il. Vasco Carneiro,"Porto : Campo das Letras, 2006",48,Antes 2017,9 - 11 anos,Literatura,Maria José Meireles , il. Vasco Carneiro
942,Há males que vêm por bem,"J. R. R. Tolkien ; trad. Ester Ribeiro, Cristina Correia",ISBN: 972-1-04527-6,48,Antes 2017,9 - 11 anos,Literatura,J. R. R. Tolkien ," trad. Ester Ribeiro, Cristina Correia"
943,Voar em Guimarães,Alice Vieira ; il. João Caetano,"Lisboa : Caminho, imp. 2006",48,Antes 2017,9 - 11 anos,Literatura,Alice Vieira , il. João Caetano
944,Cartas do Pai Natal,Carlos Correia ; il. Ana Gini,"Lisboa : Plátano, 2006",48,Antes 2017,9 - 11 anos,Literatura,Carlos Correia , il. Ana Gini
