,title,author,publisher,res_page,PNLedition,age_recom,theme,1st_author,other_authors
396,Clarinha,António Mota ; il. Marta Torrão,"Vila Nova de Gaia : Gailivro, 2006",20,Antes 2017,6 - 8 anos,Literatura,António Mota , il. Marta Torrão
397,Valéria e a vida,Alexandre Parafita ; il. Jorge Miguel,"Lisboa : Plátano, 2009",20,Antes 2017,6 - 8 anos,Literatura,Alexandre Parafita , il. Jorge Miguel
398,Segredos,Luísa Ducla Soares ; il. Assunção Melo,ISBN: 978-972-26-2047-5,21,Antes 2017,6 - 8 anos,Literatura,Luísa Ducla Soares , il. Assunção Melo
399,As três touquinhas brancas,Maria Teresa Maia Gonzalez ; il. Inês do Carmo,ISBN: 978-989-673-011-6,21,Antes 2017,6 - 8 anos,Literatura,Maria Teresa Maia Gonzalez , il. Inês do Carmo
400,O soldado João,António Mota ; il. Júlio Vanzeler,"Vila Nova de Gaia : Gailivro, 2009",21,Antes 2017,6 - 8 anos,Literatura,António Mota , il. Júlio Vanzeler
401,O tio e eu,recontados por António Mota ; il. Pedro Pires,"Alfragide : Gailivro, 2009",21,Antes 2017,6 - 8 anos,Literatura,recontados por António Mota , il. Pedro Pires
402,Trocas e baldrocas,John Burningham ; trad. José Oliveira,ISBN: 978-972-21-2059-3,21,Antes 2017,6 - 8 anos,Literatura,John Burningham , trad. José Oliveira
403,Contos tradicionais,Max Velthuijs ; trad. José Oliveira,ISBN: 978-972-21-2045-6,21,Antes 2017,6 - 8 anos,Literatura,Max Velthuijs , trad. José Oliveira
404,Aldo,[texto de] Valerie Thomas ; [il de] Korky Paul ; trad. Gonçalo Terra,"Lisboa : Gradiva, 2009",21,Antes 2017,6 - 8 anos,Literatura,[texto de] Valerie Thomas , [il de] Korky Paul ; trad. Gonçalo Terra
405,O sapo e o tesouro,Alice Cardoso ; il. Sandra Serra,"Alfragide : Nova Gaia, 2009",21,Antes 2017,6 - 8 anos,Literatura,Alice Cardoso , il. Sandra Serra
406,A Mimi vai à praia,José Jorge Letria ; il. Raquel Pinheiro,"Lisboa : Vega, 2009",21,Antes 2017,6 - 8 anos,Literatura,José Jorge Letria , il. Raquel Pinheiro
407,Alana : e a lontra Lutra ,escrito por Martin Waddell ; il. Helen Oxenbury,ISBN: 978-972-21-2051-7,21,Antes 2017,6 - 8 anos,Literatura,escrito por Martin Waddell , il. Helen Oxenbury
408,Uma viagem no verde,Filipe Gomes da sIlva ; il. Mónica Dias,ISBN: 978-989-50-1207-7,21,Antes 2017,6 - 8 anos,Literatura,Filipe Gomes da sIlva , il. Mónica Dias
409,O pato camponês,"António Torrado, Maria Alberta Menéres ; il. Nikola Raspopovic","Lisboa : Asa, 2009",21,Antes 2017,6 - 8 anos,Literatura,"António Torrado, Maria Alberta Menéres ", il. Nikola Raspopovic
410,As pedrinhas da calçada,John A. Rowe ; trad. Felícia Santareno ,"Porto : Ambar, 2009",21,Antes 2017,6 - 8 anos,Literatura,John A. Rowe , trad. Felícia Santareno 
411,Hoje há palhaços,texto adapt. Marion Johnson ; trad. e adapt. Sara Costa,"Alfragide : Asa II, 2009",21,Antes 2017,6 - 8 anos,Literatura,texto adapt. Marion Johnson , trad. e adapt. Sara Costa
412,Sorrisos,texto Sara Rodrigues ; il. Chico,"Alfragide : Nova Gaia, 2009",21,Antes 2017,6 - 8 anos,Literatura,texto Sara Rodrigues , il. Chico
413,Ruca apanha a camioneta da escola,il. Sally Anne Lambert ; trad. Ma. Isabel de Mendonça Soares,ISBN: 978-972-553-257-7,21,Antes 2017,6 - 8 anos,Literatura,il. Sally Anne Lambert , trad. Ma. Isabel de Mendonça Soares
414,O palhaço que não conseguia fazer rir,il. David Pace ; trad. M.a Isabel de Mendonça Soares,ISBN: 978-972-553-255-3,21,Antes 2017,6 - 8 anos,Literatura,il. David Pace , trad. M.a Isabel de Mendonça Soares
415,Os três porquinhos,Marta Cancela,"Lisboa : Texto, 2009",21,Antes 2017,6 - 8 anos,Literatura,Marta Cancela,
416,A panela mágica,Daniel Marques Ferreira ; Martinho Dias,"Canelas : Gailivro, 2009",21,Antes 2017,6 - 8 anos,Literatura,Daniel Marques Ferreira , Martinho Dias
417,Natal de encantar,Carlos Letra ; il. de Pedro Pires,"Alfragide : Gailivro, 2009",21,Antes 2017,6 - 8 anos,Literatura,Carlos Letra , il. de Pedro Pires
418,O leão comilão e outras fábulas que aqui estão!,"Anu Stohner, Henrike Wilson","Sintra : Keditora, 2009",22,Antes 2017,6 - 8 anos,Literatura,"Anu Stohner, Henrike Wilson",
419,Vic e o ambiente,Alexandre Parafita ; il. Pedro Morais,"Porto : Asa, 2009",22,Antes 2017,6 - 8 anos,Literatura,Alexandre Parafita , il. Pedro Morais
420,O pequeno Pai Natal vai à cidade,Isabel Ribeiro ; il. Carla Rondão,"Venda do Pinheiro : Tuttirév, 2009",22,Antes 2017,6 - 8 anos,Literatura,Isabel Ribeiro , il. Carla Rondão
421,"Branca Flor, o príncipe e o demónio",M. Christina Butler ; Frank Endersby,ISBN: 978-972-793-090-6,22,Antes 2017,6 - 8 anos,Literatura,M. Christina Butler , Frank Endersby
422,A galinha lua,Octaviano Correia ; il. Raúl António Santos Pestana,"Vila Nova de Gaia : 7 Dias 6 Noites, 2009",22,Antes 2017,6 - 8 anos,Literatura,Octaviano Correia , il. Raúl António Santos Pestana
423,Um dia mal-humorado,Mercer Mayer ; trad. Dora Isabel Batalim,"[S.l.] : Kalandraka, 2009",22,Antes 2017,6 - 8 anos,Literatura,Mercer Mayer , trad. Dora Isabel Batalim
424,EFGH... : alguma bicharada até ao Z...,il. Richard Hook ; trad. M.a Isabel de Mendonça Soares,ISBN: 978-972-553-262-1,22,Antes 2017,6 - 8 anos,Literatura,il. Richard Hook , trad. M.a Isabel de Mendonça Soares
425,Um pesadelo no meu armário,"Richard Zimler, Bernardo Carvalho",ISBN: 978-972-21-2037-1,22,Antes 2017,6 - 8 anos,Literatura,"Richard Zimler, Bernardo Carvalho",
426,Pedro e o lobo,texto e il.  Raffaello Bergonse,ISBN: 978-989-50-1204-6,22,Antes 2017,6 - 8 anos,Literatura,texto e il.  Raffaello Bergonse,
427,Dança quando chegares ao fim  : bons conselhos de amigos animais,Maria Teresa Maia Gonzalez ; il. Raquel Pinheiro,ISBN: 978-972-751-985-9,22,Antes 2017,6 - 8 anos,Literatura,Maria Teresa Maia Gonzalez , il. Raquel Pinheiro
428,O  meu avô faz colecção de monstros,texto e il. Marie-Louise Gay ; trad. Manuela Pessoa,ISBN: 978-972-24-1656-6,22,Antes 2017,6 - 8 anos,Literatura,texto e il. Marie-Louise Gay , trad. Manuela Pessoa
429,A minha prima e eu,Helena Simas,"Estoril : Minutos de Leitura, imp. 2009",22,Antes 2017,6 - 8 anos,Literatura,Helena Simas,
430,Quando a Stella era muito pequenina,texto Luísa Villar Liébana ; il. Claudia Ranucci,"Lisboa : Texto, 2009",22,Antes 2017,6 - 8 anos,Literatura,texto Luísa Villar Liébana , il. Claudia Ranucci
431,O piquenique do Tomás,António Mota ; il. Danuta Wojciechowska,"Alfragide : Gailivro, 2009",22,Antes 2017,6 - 8 anos,Literatura,António Mota , il. Danuta Wojciechowska
432,O dragão que queria ser violinista,Martin Waddell ; il. por Barbara Firth ; trad. José Oliveira,ISBN: 978-972-21-2049-4,22,Antes 2017,6 - 8 anos,Literatura,Martin Waddell , il. por Barbara Firth ; trad. José Oliveira
433,A prenda com rodas,José Jorge Letria ; il. Joana Quental,"Porto : Ambar, 2009",22,Antes 2017,6 - 8 anos,Literatura,José Jorge Letria , il. Joana Quental
434,"Não consegues dormir, urso pequeno?",il. e texto Manuela Bacelar,"Porto : Afrontamento, 2009",22,Antes 2017,6 - 8 anos,Literatura,il. e texto Manuela Bacelar,
435,Porta-te bem!,história de Schuyler Hooke ; il. por Art Mawhinney ; trad. Joana Ferreira da Silva,"Porto : Civilização, cop. 2009",22,Antes 2017,6 - 8 anos,Literatura,história de Schuyler Hooke , il. por Art Mawhinney ; trad. Joana Ferreira da Silva
436,Bernardino,Maria Aurora Carvalho Homem ; il. de José Nelson Pestana Henriques,"Vila Nova de Gaia : 7 Dias 6 Noites, 2009",22,Antes 2017,6 - 8 anos,Literatura,Maria Aurora Carvalho Homem , il. de José Nelson Pestana Henriques
437,O X marca o lugar,Alexandre Parafita ; il. Pedro Reis,"Alfragide : Gailivro, 2009",22,Antes 2017,6 - 8 anos,Literatura,Alexandre Parafita , il. Pedro Reis
438,O anjo Tobias e a rochinha de Natal,texto Sara Rodrigues ; il. Chico,"Alfragide : Nova Gaia, 2009",23,Antes 2017,6 - 8 anos,Literatura,texto Sara Rodrigues , il. Chico
439,Vou morar no arco-íris,texto de Margaret Mahy ; il. de Steven Kellogg,"Lisboa : Livros Horizonte, cop. 2009",23,Antes 2017,6 - 8 anos,Literatura,texto de Margaret Mahy , il. de Steven Kellogg
440,A trapezista que queria voar,texto e il. de Carla Antunes,ISBN: 978-989-95547-9-5,23,Antes 2017,6 - 8 anos,Literatura,texto e il. de Carla Antunes,
441,O rapaz dos hipopótamos,Valérie Claisse... [et al.] ; trad. José Guilherme Gouveia,ISBN: 978-972-26-2895-2,23,Antes 2017,6 - 8 anos,Literatura,Valérie Claisse... [et al.] , trad. José Guilherme Gouveia
442,"Sara, Tomé e o boneco de neve","Rafael Cruz-Contarini ; il. Maribel Suárez ; trad., adapt. e criação de novos textos Sandra Márcia Pereira","Rio de Mouro : Everest, imp. 2009",23,Antes 2017,6 - 8 anos,Literatura,Rafael Cruz-Contarini ," il. Maribel Suárez ; trad., adapt. e criação de novos textos Sandra Márcia Pereira"
443,17 contos de Natal,Maria Teresa Maia Gonzalez ; il. Raquel Pinheiro,ISBN: 978-989-673-012-3,23,Antes 2017,6 - 8 anos,Literatura,Maria Teresa Maia Gonzalez , il. Raquel Pinheiro
444,As letras falam,sel. José Viale Moutinho ; il. Helena Berenguer,"Porto : Arca das Letras, 2008",23,Antes 2017,6 - 8 anos,Literatura,sel. José Viale Moutinho , il. Helena Berenguer
445,O meu primo e eu,"Ana Vicente ; il. Madalena Matoso, Planeta Tangerina","Lisboa : Oficina do Livro, 2008",23,Antes 2017,6 - 8 anos,Literatura,Ana Vicente ," il. Madalena Matoso, Planeta Tangerina"
446,A vassoura voadora 1 : as 50 melhores adivinhas de animais da tradição portuguesa ;  A vassoura voadora 2 : os 100 mais úteis provérbios da tradição portuguesa,uma história de Conceição de Sousa Gomes ; il. por Eunice Rosado,"Maia : Nova Gaia, 2008",23,Antes 2017,6 - 8 anos,Literatura,uma história de Conceição de Sousa Gomes , il. por Eunice Rosado
447,Como passa o tempo?,Luísa Ducla Soares ; il. Rita Madeira,"[S.l.] : Calendário, 2008",23,Antes 2017,6 - 8 anos,Literatura,Luísa Ducla Soares , il. Rita Madeira
448,Planície de sonhos,texto e il. de Manuela Crespo,"Porto : Ambar, 2008",23,Antes 2017,6 - 8 anos,Literatura,texto e il. de Manuela Crespo,
449,Novo dicionário do Pai Natal,Leo Timmers,ISBN: 978-972-659-355-3,23,Antes 2017,6 - 8 anos,Literatura,Leo Timmers,
450,O papão papanjo,escrito e il. por Michael Foreman ; trad. José Oliveira,"Lisboa : Caminho, imp. 2008",23,Antes 2017,6 - 8 anos,Literatura,escrito e il. por Michael Foreman , trad. José Oliveira
451,O médico do mar,Rocío Martínez ; trad. Ana M. Noronha,"Matosinhos : Kalandraka, 2008",23,Antes 2017,6 - 8 anos,Literatura,Rocío Martínez , trad. Ana M. Noronha
452,Surpresa! Surpresa!,rec. e autoria Tiago Salgueiro ; il. Elsa Navarro,"Porto : Ambar, 2008",23,Antes 2017,6 - 8 anos,Literatura,rec. e autoria Tiago Salgueiro , il. Elsa Navarro
453,História do Rainbow Warrior,António Mota ; il. Rui Castro,"Vila Nova de Gaia : Gailivro, 2008",23,Antes 2017,6 - 8 anos,Literatura,António Mota , il. Rui Castro
454,Adivinhas coloridas,escreveu Papiniano Carlos ; il. Joana Quental,"Porto : Campo das Letras, 2008",23,Antes 2017,6 - 8 anos,Literatura,escreveu Papiniano Carlos , il. Joana Quental
455,Se eu fosse muito pequenino,Linda Jennings ; il. Alison Edgson,ISBN: 978-972-793-081-4,23,Antes 2017,6 - 8 anos,Literatura,Linda Jennings , il. Alison Edgson
456,A menina gotinha de água,texto Teresa Saavedra ; des. Emílio Remelhe,ISBN: 978-972-26-2662-0,23,Antes 2017,6 - 8 anos,Literatura,texto Teresa Saavedra , des. Emílio Remelhe
457,Perdido na neve,Disney ; trad. Teresa Figueira,ISBN: 978-989-50-0473-7,23,Antes 2017,6 - 8 anos,Literatura,Disney , trad. Teresa Figueira
458,Contos que o vento soprou,selec. e org. José António Gomes ; il. Ana Lúcia Pinto... [et al.],ISBN: 978-972-0-71669-9,24,Antes 2017,6 - 8 anos,Literatura,selec. e org. José António Gomes , il. Ana Lúcia Pinto... [et al.]
459,O rei leão II : o reino de Simba,"Disney, Pixar ; trad. Teresa Figueira",ISBN: 978-989-50-0475-1,24,Antes 2017,6 - 8 anos,Literatura,"Disney, Pixar ", trad. Teresa Figueira
460,Chegou o Natal! : histórias e poemas portugueses,do livro de Gonçalo M. Tavares ; il. Rachel Caiano,ISBN: 978-972-21-1998-6,24,Antes 2017,6 - 8 anos,Literatura,do livro de Gonçalo M. Tavares , il. Rachel Caiano
461,À procura de Nemo,Álvaro Magalhães ; il. Pedro Morais,"Porto : Asa, 2008",24,Antes 2017,6 - 8 anos,Literatura,Álvaro Magalhães , il. Pedro Morais
462,A casa de férias : histórias do senhor Valéry,"Nathalie Delebarre, Aurélie Blanz ; trad. Ed. Presença","Lisboa : Presença, 2008",24,Antes 2017,6 - 8 anos,Literatura,"Nathalie Delebarre, Aurélie Blanz ", trad. Ed. Presença
463,Os três presentes,Luísa Ducla Soares ; il. Raquel Leitão,ISBN: 978-972-26-2837-2,24,Antes 2017,6 - 8 anos,Literatura,Luísa Ducla Soares , il. Raquel Leitão
464,Eu sei tudo sobre o Pai Natal,"Maria Helena Henriques, Maria José Moreno, A. M. Galopim de Carvalho ; il Planeta Tangerina",ISBN: 978-989-2012-64-3,24,Antes 2017,6 - 8 anos,Literatura,"Maria Helena Henriques, Maria José Moreno, A. M. Galopim de Carvalho ", il Planeta Tangerina
465,O Zé e as estações,Graça Breia e Manuela Micaelo ; il. de Raquel Pinheiro,"[Cascais] : Cercica, 2008",24,Antes 2017,6 - 8 anos,Literatura,Graça Breia e Manuela Micaelo , il. de Raquel Pinheiro
466,Contos da Dona Terra,Rosário Alçada Araújo ; il. Catarina França ; coord. Maria da Luz Santos,"Vila Nova de Gaia : Gailivro, 2008",24,Antes 2017,6 - 8 anos,Literatura,Rosário Alçada Araújo , il. Catarina França ; coord. Maria da Luz Santos
467,O segredo do sol e da lua,Alice Vieira ; il. Madalena Matoso,"Alfragide : Texto, 2008",24,Antes 2017,6 - 8 anos,Literatura,Alice Vieira , il. Madalena Matoso
468,"A Rosinha, o mar e os sonhos",António Mota ; il. Rui Castro,"Vila Nova de Gaia : Gailivro, 2008",24,Antes 2017,6 - 8 anos,Literatura,António Mota , il. Rui Castro
469,A charada da bicharada,"Disney ; Baseado nas histórias de ""winnie the Pooh"" criadas por A.A.Milne e E.H. Shepard",ISBN: 978-972-20-3702-0,24,Antes 2017,6 - 8 anos,Literatura,Disney ," Baseado nas histórias de ""winnie the Pooh"" criadas por A.A.Milne e E.H. Shepard"
470,Se eu fosse muito forte,Paula Carballeira ; il. Blanca Barrio ; trad. Alexandre Honrado,"Matosinhos : Kalandraka, 2008",24,Antes 2017,6 - 8 anos,Literatura,Paula Carballeira , il. Blanca Barrio ; trad. Alexandre Honrado
471,É a hora do mel! : livro marioneta,Luísa Ducla Soares ; il. Paul Driver,"Porto : Civilização, 2008",24,Antes 2017,6 - 8 anos,Literatura,Luísa Ducla Soares , il. Paul Driver
472,Xico,Maria Conceição Galveia Ferreira ; il. João Tavares,"Alfragide : Nova Gaia, 2008",24,Antes 2017,6 - 8 anos,Literatura,Maria Conceição Galveia Ferreira , il. João Tavares
473,O urso e a formiga,Anthony Browne ; trad. Ana M. Noronha,"Matosinhos : Kalandraka, 2008",24,Antes 2017,6 - 8 anos,Literatura,Anthony Browne , trad. Ana M. Noronha
474,"Boa leitura, tristeza cura","M. Christina Butler, Jane Chapman ; trad. por Ana Martins",ISBN: 978-972-793-072-2,24,Antes 2017,6 - 8 anos,Literatura,"M. Christina Butler, Jane Chapman ", trad. por Ana Martins
475,Pela floresta,texto António Mota ; il. Rui Castro,"Vila Nova de Gaia : Gailivro, 2008",24,Antes 2017,6 - 8 anos,Literatura,texto António Mota , il. Rui Castro
476,Numa noite muito escura...,Nicolás Guillén ; trad. e adapt. e apresent. José Viale Moutinho ; il. Fedra Santos,"Porto : Arca das Letras, 2008",24,Antes 2017,6 - 8 anos,Literatura,Nicolás Guillén , trad. e adapt. e apresent. José Viale Moutinho ; il. Fedra Santos
477,Se eu fosse um mágico,Fátima Sobral ; il. Paulo Oliveira,ISBN: 978-972-766-960-8,24,Antes 2017,6 - 8 anos,Literatura,Fátima Sobral , il. Paulo Oliveira
478,Sapinho e sapão,Marisa Pott ; il. Carla Pott,"Lisboa : Texto, 2008",25,Antes 2017,6 - 8 anos,Literatura,Marisa Pott , il. Carla Pott
479,A ferradura e as cerejas : histórias a 3 dimensões,Alison Ritchie ; il. por Cornelia Haas ; trad. Lucília Carvalho,ISBN: 978-972-659-362-1,25,Antes 2017,6 - 8 anos,Literatura,Alison Ritchie , il. por Cornelia Haas ; trad. Lucília Carvalho
480,Gisela amarela,Disney ; trad. Teresa Figueira,ISBN: 978-989-50-0059-3,25,Antes 2017,6 - 8 anos,Literatura,Disney , trad. Teresa Figueira
481,"Quero dormir, carneiros traquinas!",textos populares recolhidos e il. Márcia Marques,ISBN: 978-989-50-0057-9,25,Antes 2017,6 - 8 anos,Literatura,textos populares recolhidos e il. Márcia Marques,
482,O livro da selva,textos de Jeremy Smith ; il. de Rob Hefferan,ISBN: 978-972-33-2450-1,25,Antes 2017,6 - 8 anos,Literatura,textos de Jeremy Smith , il. de Rob Hefferan
483,Lengalengas,texto Franclim Neto ; il. Fedra Santos,"Maia : Livro Directo, 2008",25,Antes 2017,6 - 8 anos,Literatura,texto Franclim Neto , il. Fedra Santos
484,Lili e o jardim da Índia,"Anu Stohner, Henrike Wilson","Sintra : Centro Empresarial da Abrunheira, 2008",25,Antes 2017,6 - 8 anos,Literatura,"Anu Stohner, Henrike Wilson",
485,"O lobo ""mau"" Xau-Xau",António Mota ; il. Elsa Navarro,"Canelas : Gailivro, 2008",25,Antes 2017,6 - 8 anos,Literatura,António Mota , il. Elsa Navarro
486,O pequeno Pai Natal,Disney ; adapt. Daniel Cortés ; trad. Ana Pereira,"Lisboa : Dom Quixote, 2008",25,Antes 2017,6 - 8 anos,Literatura,Disney , adapt. Daniel Cortés ; trad. Ana Pereira
487,Se tu visses o que eu vi,texto Maria Teresa dos Santos Silva ; il. José Miguel Ribeiro,"Porto : Ambar, cop. 2008",25,Antes 2017,6 - 8 anos,Literatura,texto Maria Teresa dos Santos Silva , il. José Miguel Ribeiro
488,Bolt,Anabela Batista ; il. Carla Pott,"Rio de Mouro : Everest, imp. 2008",25,Antes 2017,6 - 8 anos,Literatura,Anabela Batista , il. Carla Pott
489,O caldo de pedra,texto Roberto Aliaga ; il. Helga Bansch,"Pontevedra : OQO Ed., 2008",25,Antes 2017,6 - 8 anos,Literatura,texto Roberto Aliaga , il. Helga Bansch
490,A flor Rosalina,Rui Sousa,"Lisboa : Minutos de Leitura, 2008",25,Antes 2017,6 - 8 anos,Literatura,Rui Sousa,
491,O sonho do ursinho rosa,Anthony Browne ; trad. José Oliveira,ISBN: 978-972-21-1975-7,25,Antes 2017,6 - 8 anos,Literatura,Anthony Browne , trad. José Oliveira
492,Humi e a grande viagem de iceberg,António Mota ; il. Teresa Lima,"Vila Nova de Gaia : Gailivro, 2008",25,Antes 2017,6 - 8 anos,Literatura,António Mota , il. Teresa Lima
493,A minha mãe,Madalena Gomes ; il. Sara Afonso,"Lisboa : Vega, cop. 2008",25,Antes 2017,6 - 8 anos,Literatura,Madalena Gomes , il. Sara Afonso
494,Lá de cima cá de baixo,"Laura Ferreira Rodrigues, Catarina Fernandes","Coimbra : Pé de Página, 2008",25,Antes 2017,6 - 8 anos,Literatura,"Laura Ferreira Rodrigues, Catarina Fernandes",
495,O crocodilo e o passarinho,Maria do Rosário Pedreira ; il de Paulo Monteiro,"Lisboa : Verbo, imp. 2008",25,Antes 2017,6 - 8 anos,Literatura,Maria do Rosário Pedreira , il de Paulo Monteiro
496,O feitiço da birra,Filipa Aranda ; il. Adelino Barroso,"Lisboa : Roma Ed., 2008",25,Antes 2017,6 - 8 anos,Literatura,Filipa Aranda , il. Adelino Barroso
497,A ilha do paraíso,il. Susana Ronchi ; adapt. para a lingua portuguesa Isabel Maria Pardal Hanemann Soares,ISBN: 978-972-0-70087-2,25,Antes 2017,6 - 8 anos,Literatura,il. Susana Ronchi , adapt. para a lingua portuguesa Isabel Maria Pardal Hanemann Soares
498,A estrela-do-mar e a folha caída,Cidália Fernandes ; il. Fedra Santos,"Maia : Livro Directo, 2007",26,Antes 2017,6 - 8 anos,Literatura,Cidália Fernandes , il. Fedra Santos
499,A gatinha de Natal,M Christina Butler ; il. Tina Macnaughton ; trad. Lucília Carvalho,ISBN: 978-972-659-343-0,26,Antes 2017,6 - 8 anos,Literatura,M Christina Butler , il. Tina Macnaughton ; trad. Lucília Carvalho
500,Alberto na Antárctida,"Filipe Lopes, Carla Goulart Silva ; il. Bernardo Carvalho",ISBN: 978-972-8333-18-8,26,Antes 2017,6 - 8 anos,Literatura,"Filipe Lopes, Carla Goulart Silva ", il. Bernardo Carvalho
501,Uma prenda de Natal,Cidália Fernandes ; il. Fedra Santos,ISBN: 978-989-8070-14-2,26,Antes 2017,6 - 8 anos,Literatura,Cidália Fernandes , il. Fedra Santos
502,A história do Zeca Garro,Gary Larson ; pref.Edward O. Wilson ; trad. Maria de Fátima St. Aubyn,"Lisboa : Gradiva, 2007",26,Antes 2017,6 - 8 anos,Literatura,Gary Larson , pref.Edward O. Wilson ; trad. Maria de Fátima St. Aubyn
503,Marco e Luna na Terra dos Gnomos,Marília Ascenso ; il. Abigail Ascenso,"Vila Nova de Gaia : 7 Dias 6 Noites, 2007",26,Antes 2017,6 - 8 anos,Literatura,Marília Ascenso , il. Abigail Ascenso
504,Há um cabelo na minha terra! : uma história de minhocas,Alice Vieira ; il. Daniel Silvestre da Silva,ISBN: 978-972-21-1948-1,26,Antes 2017,6 - 8 anos,Literatura,Alice Vieira , il. Daniel Silvestre da Silva
505,Insectos em missão especial,Ruth Galloway ; trad. Paulo Lourenço,ISBN: 978-972-793-064-7,26,Antes 2017,6 - 8 anos,Literatura,Ruth Galloway , trad. Paulo Lourenço
506,O filho do demónio ; A adivinha do rei,Luísa Ducla Soares ; il. Helena Simas,ISBN: 978-972-26-2391-9,26,Antes 2017,6 - 8 anos,Literatura,Luísa Ducla Soares , il. Helena Simas
507,O polvo Coceguinhas,Marisa Núñez ; il. Helga Bansch ; trad. Dora Isabel Batalim,"Pontevedra : OQO Ed., 2007",26,Antes 2017,6 - 8 anos,Literatura,Marisa Núñez , il. Helga Bansch ; trad. Dora Isabel Batalim
508,A menina do capuchinho vermelho no século XXI,Márcia Trabulo ; il. Abigail Ascenso,"Vila Nova de Gaia : 7 Dias 6 Noites, 2007",26,Antes 2017,6 - 8 anos,Literatura,Márcia Trabulo , il. Abigail Ascenso
509,Chocolata,Luísa Ducla Soares ; il. Joana Alves,ISBN: 978-972-26-2552-4,26,Antes 2017,6 - 8 anos,Literatura,Luísa Ducla Soares , il. Joana Alves
510,Totó 2 vezes totó,Isabel Stilwell ; com a colab. especial de Madalena e Francisco ; il. Marta Torrão,"Lisboa : Verso da Kapa, 2007",26,Antes 2017,6 - 8 anos,Literatura,Isabel Stilwell , com a colab. especial de Madalena e Francisco ; il. Marta Torrão
511,A árvore das patacas e sementes de macarrão,Beatrix Potter ; trad. Manuela Junqueira,ISBN: 978-972-26-2582-1  ,26,Antes 2017,6 - 8 anos,Literatura,Beatrix Potter , trad. Manuela Junqueira
512,Histórias para contar em 1 minuto e 1/2,texto Maria João Lobato de Faria ; il. Paula Marques,ISBN: 978-989-633-044-6,26,Antes 2017,6 - 8 anos,Literatura,texto Maria João Lobato de Faria , il. Paula Marques
513,A história da pata Patrícia Patanisca ,Klaus Baumgart ; texto de Cornelia Neudert,ISBN: 978-972-793-071-5,26,Antes 2017,6 - 8 anos,Literatura,Klaus Baumgart , texto de Cornelia Neudert
514,O autocarro falante e mais 2 contos,Max Velthuijs ; trad. José Oliveira,"Lisboa : Caminho, imp.. 2007",26,Antes 2017,6 - 8 anos,Literatura,Max Velthuijs , trad. José Oliveira
515,Laura à procura do Pai Natal,texto João Alberto Roque ; il. Helena  Zália,"Braga : Inovação à Leitura, 2007",26,Antes 2017,6 - 8 anos,Literatura,texto João Alberto Roque , il. Helena  Zália
516,O sapo encontra um amigo,Tony Ross ; trad. Ana Marques,"Lisboa : Ana Paula Faria - Gatafunho, 2007",26,Antes 2017,6 - 8 anos,Literatura,Tony Ross , trad. Ana Marques
517,Pirilampo e os deveres da escola,José Barata-Moura ; il. Patrícia Romão ; transcrição musical Mara Silvestre,"Cruz Quebrada : Oficina do Livro, 2007",26,Antes 2017,6 - 8 anos,Literatura,José Barata-Moura , il. Patrícia Romão ; transcrição musical Mara Silvestre
518,Eu quero um amigo,Tony Ross ; trad. Carlos Grifo Babo,"Lisboa : Presença, 2007",27,Antes 2017,6 - 8 anos,Literatura,Tony Ross , trad. Carlos Grifo Babo
519,"Joana, come a papa","Gillian Shields, Gary Blythe ; trad. Cristina Carvalho","Vila Nova de Gaia : Gailivro, 2007",27,Antes 2017,6 - 8 anos,Literatura,"Gillian Shields, Gary Blythe ", trad. Cristina Carvalho
520,Não me quero constipar!,escrito Tracy Harrast ; il. Estelle Corke,ISBN: 978-972-751-836-4,27,Antes 2017,6 - 8 anos,Literatura,escrito Tracy Harrast , il. Estelle Corke
521,O urso Não-me-toques,texto e ilustração de Nuno Castelo,"Famalicão : Atelier, 2007",27,Antes 2017,6 - 8 anos,Literatura,texto e ilustração de Nuno Castelo,
522,Há muito tempo em Belém,texto e il. Bruno Santos,"Lisboa : Texto, 2007",27,Antes 2017,6 - 8 anos,Literatura,texto e il. Bruno Santos,
523,O homem de papelão,Hans Christian Andersen ; adapt. Arnica Esterl ; il. Anastassija Archipowa ; trad. Paula de Carvalho,"Rio de Mouro : Everest, imp. 2007",27,Antes 2017,6 - 8 anos,Literatura,Hans Christian Andersen , adapt. Arnica Esterl ; il. Anastassija Archipowa ; trad. Paula de Carvalho
524,A lesma constipada,escrito por Beverley Birch ; il. Adrian Reynolds,ISBN: 978-972-24-1059-5,27,Antes 2017,6 - 8 anos,Literatura,escrito por Beverley Birch , il. Adrian Reynolds
525,A pequena sereia,Tony Ross ; trad. Carlos Grifo Babo,"Lisboa : Presença, 2007",27,Antes 2017,6 - 8 anos,Literatura,Tony Ross , trad. Carlos Grifo Babo
526,Vou a casa do Jaime!,Susan Ring ; il. por Barrett Benica e Aram Song,ISBN: 978-989-50-0769-1,27,Antes 2017,6 - 8 anos,Literatura,Susan Ring , il. por Barrett Benica e Aram Song
527,Quero a minha tenda,"Rafael Cruz-Contarini ; il. Maribel Suárez ; trad., adapt. e criação de novos textos Sandra Márcia Pereira","Rio de Mouro : Everest, imp. 2006",27,Antes 2017,6 - 8 anos,Literatura,Rafael Cruz-Contarini ," il. Maribel Suárez ; trad., adapt. e criação de novos textos Sandra Márcia Pereira"
